anger,disgust,happy,surprise,sad,neutrial,result
0.6622049286050916,0.11860098836718327,0.21922563839368456,0.35214048754353844,0.19392192985611678,0.18034467367833806,1
0.6423664775583163,0.14505706331650756,0.23799349363856692,0.3910716640724697,0.17817112056519577,0.19017078542897853,1
0.6209738636509435,0.12715801936703913,0.28916815960171627,0.38583779149461256,0.12764931306358931,0.12326230131058938,1
0.6259436387584949,0.1783745405505823,0.20551207407130767,0.3068259856964977,0.15450081163001764,0.17364874722119156,1
0.6239679280321567,0.18390668563216053,0.292814104226511,0.3956957836145776,0.164420628812161,0.14345536265973058,1
0.6879165180474334,0.16049393028063155,0.2569356117253731,0.3452150266153572,0.181549999349131,0.16562804198813966,1
0.6361585556064535,0.12998414078642312,0.227776582692687,0.37953799959018375,0.19114737750131267,0.14677770173284288,1
0.6643759933945519,0.12544067502191653,0.2673947165883228,0.38283390497090464,0.11833176667925602,0.13005523293938165,1
0.6137630861655868,0.17601228918117637,0.21292815397572976,0.31786199613347005,0.13403858724517725,0.14203747626316135,1
0.6945226420541544,0.17116832611887306,0.2599349596344463,0.32502518302244515,0.16332075755225783,0.1629223609093232,1
0.657327267463504,0.11127772869213513,0.22120806390261827,0.3040764116053961,0.12633770781359088,0.16544932116690983,1
0.6223701820803192,0.12623565465295367,0.21726679320319134,0.3515388617031149,0.10477062591834611,0.17217663588472648,1
0.694308697033273,0.10048758483594555,0.2725769165402413,0.3158982804878144,0.16510832897569047,0.12030936710311896,1
0.6511288556008028,0.13297585038540982,0.2684584756264603,0.37282292534578787,0.10363370640261065,0.11667101160241299,1
0.6844532253604598,0.14226616291947577,0.26671385231248795,0.38609090486528413,0.13475661932123367,0.19953295100861856,1
0.6211906086445058,0.19817459479645402,0.2667554110379391,0.3118329669982852,0.15843774585986287,0.14595694799082837,1
0.6790669809494845,0.14123114934653197,0.25370703606110595,0.3085005018683528,0.160359700346632,0.12183763392646269,1
0.6878530871312567,0.17421266558976267,0.29298687483928987,0.36637927718487145,0.1598245620214892,0.17189939665077647,1
0.6477515346935062,0.11555251343551359,0.22378485671161366,0.39565060031877264,0.15881116699923054,0.1707751461524063,1
0.6544507241569374,0.11882779768714136,0.2888610107380797,0.3375943380641524,0.12733485121959512,0.15597334479767344,1
0.6496042225287868,0.10177481628377315,0.24867444876905256,0.38592878062411984,0.1994629062078496,0.15433635629109596,1
0.691981536073295,0.12915538838255528,0.22919450028662086,0.3083036596243687,0.16522624064136882,0.13258081270750346,1
0.6785775724817312,0.16091773960222966,0.29176028396497217,0.3365642118431049,0.1790992502270606,0.19448038261413306,1
0.6666207122265077,0.10681369220377646,0.24730450808409182,0.34221214804859845,0.13240325421661892,0.13003089748150864,1
0.647457724388161,0.11340641900815798,0.23635502024576072,0.30489512443505445,0.19836680659835318,0.17128716234802682,1
0.663830430985221,0.1638405051597236,0.29543135916406926,0.3154122633975561,0.18530731742345236,0.1598990884501936,1
0.6920612810631332,0.10820769878006026,0.22833230241185565,0.3014417502742211,0.15980797978372424,0.16760734626227913,1
0.6631931946100436,0.10782767845978336,0.2330667493193889,0.38460639114772194,0.10862396758216143,0.14082003857457637,1
0.6695006712841377,0.1290897285370704,0.22819922427599304,0.30176064401656416,0.14589176950158797,0.15451407943856893,1
0.6148482216557585,0.10721344819138084,0.21817276752643877,0.30333979581617904,0.10244048046965713,0.1256465551837461,1
0.6234131396902169,0.18780552805035028,0.24455562522469781,0.31509282681877054,0.14997182616653185,0.1299489608642439,1
0.6355076341522613,0.17084881718185224,0.20881015241155687,0.39325623917317437,0.14408717093208048,0.1771719466418119,1
0.6351285623292058,0.1727080873769863,0.28568617988556505,0.3736179236143275,0.14112887090154566,0.18194373018413226,1
0.6603632833375592,0.17728596228703722,0.21835267752987003,0.36098602794337076,0.14872627353433415,0.13063165016138492,1
0.6632326588143405,0.1748795753458347,0.2661601181873708,0.34459055957088097,0.16335172341077045,0.11522067818412265,1
0.6253471674736177,0.11363106582288163,0.2808033004385267,0.35122210019267786,0.12292161696188762,0.1238676725847059,1
0.6551533673575987,0.14630521831991333,0.2001563621130802,0.3887838614763488,0.18950748017828367,0.13982695626701808,1
0.6352484155757352,0.1334972479487708,0.20837822404834352,0.37939492569110567,0.18049579982001945,0.11148421722517345,1
0.6835592901440917,0.12218286064893219,0.2728843500926709,0.3358650004241215,0.17162287793877853,0.16231878413846806,1
0.6878069522361493,0.1768707400070672,0.2054637433242902,0.34183952352023583,0.1813736458519506,0.16492554122331704,1
0.6408540802051245,0.14175419793635569,0.2703490962288002,0.3428035813204118,0.199419680193777,0.1351433864818214,1
0.6893977042494343,0.19298094456021261,0.26742597671117724,0.3482713425173003,0.16297864601785217,0.11894884998545197,1
0.6344692481274636,0.17293252253715663,0.27040600621194505,0.37750242997262845,0.12991220463340114,0.17883137767316024,1
0.6407494261740113,0.1538915098658207,0.26123010584220235,0.3377818213140047,0.14413502744722337,0.18103458884314816,1
0.663336855467477,0.14473489814642104,0.24922399586229144,0.38034447674004396,0.18847173345106166,0.19215941408234233,1
0.6047577242914851,0.19099436050014854,0.27353461722027045,0.36826063086449273,0.18078851430670906,0.1255203508915441,1
0.6893704096660938,0.13248657846181977,0.20284462465566572,0.3157480352939741,0.19349567477980165,0.1262907105855531,1
0.6724321930868471,0.10722771458110383,0.22489127914481033,0.3507269421691605,0.17309197042585805,0.1348873684253846,1
0.6299903755798734,0.1857502630477999,0.25116993499236195,0.36290170516452547,0.15123536735918033,0.18450426960102723,1
0.6042324332413652,0.13689719854408083,0.2571384397343165,0.3112053804158296,0.18351090043656731,0.13635469014564897,1
0.6037340040883881,0.16658269847651871,0.20130122141787035,0.31934187392849456,0.13769157470264265,0.1300888346465425,1
0.6204102225083333,0.12768025968152225,0.20352236598503942,0.3438919161374179,0.1585298965363457,0.1555678075454186,1
0.6439876508042999,0.1694075770057037,0.20353222061987886,0.3029816379384596,0.1378034530128324,0.1977515909194653,1
0.6303550387336176,0.16169488982616137,0.2809470321633497,0.3004727265131427,0.1799161425609911,0.18634264389367874,1
0.6555993177334413,0.190536275608649,0.21255722456362433,0.37686560708617245,0.17151960772145938,0.16908837896230827,1
0.6342485527595753,0.17053256837166134,0.26812093080711985,0.35827816248438143,0.14473908720823148,0.13733986251038574,1
0.6973445179471307,0.19425834333999561,0.27363789494256197,0.3506926736474305,0.15288693178145457,0.17320200562592342,1
0.6182752566466228,0.16802812993221095,0.29779739289045437,0.31449087350687227,0.12344933173326768,0.18626174812305624,1
0.6282130566998899,0.17489493820366275,0.2566023482754922,0.3085747948497769,0.19507795259960475,0.19626509851605428,1
0.6722435280960546,0.19490124527405614,0.2153144985825496,0.3677143615319456,0.14860208616486495,0.1588751344326011,1
0.6180436156364312,0.1691413928056022,0.2279293269272089,0.33899692960238226,0.12579744776936524,0.1317841065886541,1
0.6657950140916425,0.15031214953434485,0.284351690671623,0.3146722767991452,0.12775258219576469,0.16945242737746857,1
0.6847393673168601,0.1396283387532522,0.23344457992594375,0.36308071638054706,0.16202484344410004,0.18410748486475145,1
0.6005354512980663,0.17513881980984813,0.2817168872505612,0.3693487477427496,0.153659593857387,0.1606146385656092,1
0.6787600535945638,0.16583108954253795,0.20505372685593173,0.3938166366062022,0.15014595796536706,0.16122650905972497,1
0.67960691062166,0.13780112706502146,0.2661764389722,0.33360333278352805,0.10105815661307328,0.13333832757916125,1
0.6203820916444779,0.13422632569947823,0.262380071007725,0.33100256781599313,0.19874747052519648,0.11081610552646266,1
0.6788604722679792,0.16321952530544737,0.21356385914756962,0.34176050565347654,0.16801891819144144,0.1409992409547652,1
0.617508084167829,0.1369602981654882,0.27979663665829657,0.32214108313694745,0.1655179622288553,0.11499617170493234,1
0.6310151404839723,0.1070393822773506,0.24336796760044332,0.39278178152743926,0.17985240445832137,0.16598914058476838,1
0.6849494229805353,0.17384542547652032,0.2817883069021349,0.30624630818014664,0.1748183677893548,0.14899893245550677,1
0.6911934327473362,0.1108433163383372,0.2837957201063234,0.37793397877961865,0.18609572981533493,0.15292593085434986,1
0.6151012665289662,0.1880737559197535,0.2422056843612664,0.30863457687398016,0.1915775681627972,0.15995875798776524,1
0.6671771770667128,0.10568957587527339,0.2868696673187718,0.3187157368934608,0.13235820918638758,0.19095470662555175,1
0.6889146561927483,0.16095130383460846,0.2788962835326604,0.39798550212808337,0.1995330218560175,0.12102076774603104,1
0.6237915433718186,0.10491663032389999,0.256478328026774,0.398728661222227,0.14658714513280738,0.17202628460015512,1
0.6886960867836103,0.10576876418987048,0.23683844893372138,0.32660340329988913,0.10432952930013861,0.17621116783375268,1
0.6109878001961777,0.1019393321839388,0.20018465238726488,0.3967774194185831,0.15266488199496867,0.18329890618794725,1
0.6256299673597385,0.1702270873624791,0.26371257514878443,0.30785649205996046,0.13426405150013934,0.19420901293169138,1
0.6859390140789732,0.14475538175743688,0.2792505087923908,0.3583540882142151,0.11962364577264784,0.15373455779308676,1
0.6146064512554098,0.18713501795910895,0.22307372946139947,0.302274595111761,0.14734539656662815,0.17065887140992866,1
0.6106230469109045,0.12325202099246303,0.2573312309276966,0.3213092408267413,0.15714893874933328,0.17904510675210483,1
0.6975970093252104,0.13461356792946094,0.2744341012853134,0.32368016542595174,0.18507791238820268,0.12941692243579195,1
0.6805441007087587,0.1485563256317195,0.2858576906587225,0.38887650329166146,0.11052401825462509,0.1362164760532799,1
0.6001613470948273,0.15445716324159892,0.21149425618464116,0.33233461850525337,0.12409214323930001,0.12605458763645,1
0.6077802208696226,0.16976605998663524,0.24693830482893925,0.32842842524005145,0.11981992607862041,0.1966812387278291,1
0.6173826774260601,0.15903371938073801,0.2537765120103179,0.36204437689697877,0.10405024655466805,0.19788514038769334,1
0.6190293555833996,0.1599118440136675,0.26278300342017796,0.3127578976840217,0.16416857991718076,0.13223454459245132,1
0.6530074990763942,0.1956081524291451,0.23665794431532494,0.3042899119110425,0.16564813971430672,0.14943996537722576,1
0.6269877286311597,0.1557235398514981,0.204200234461933,0.32715153270715497,0.19753357887537062,0.1652723463730995,1
0.6829358353894176,0.1609094060406402,0.2529171032349722,0.3706613265494444,0.16990790697735214,0.1530052170107875,1
0.6427060933718765,0.1811870074956941,0.2302821489060234,0.3832544914042019,0.1429612534472621,0.18728384320126323,1
0.6489795109095126,0.12214895453577185,0.255183746627933,0.3062160306206329,0.19795085485939617,0.1889694626266542,1
0.6241819270375814,0.11826983012521905,0.23200769402532245,0.35026662259825164,0.17517340075238574,0.19004104930820037,1
0.6926835092273188,0.14358395448110697,0.2808699840188554,0.33577544076132254,0.17814987222399625,0.1501245170773283,1
0.6711487401747951,0.1072499104124474,0.2699296113172049,0.32814103985101256,0.1161953995312483,0.13983423841394774,1
0.653129668331739,0.15179993225425692,0.29906094035513975,0.3200556658844046,0.11432615541167711,0.1721806793527525,1
0.6284287358357145,0.13982369161128166,0.2988570632434332,0.33337447946964266,0.12945607064217732,0.19580977507713104,1
0.6825791402115133,0.17717334800557935,0.28955468617717983,0.347287115730923,0.10447686305618029,0.17528078850748768,1
0.6271212125030363,0.16617557324031965,0.24562681550315113,0.3613557810359438,0.14716742222939905,0.17253446958553098,1
0.6167197252049276,0.1160080110809961,0.25673804400838074,0.3593550136029211,0.17273281202401275,0.19632152945925677,1
0.6759821749300228,0.17649967286643473,0.2781429471182184,0.3517030146411802,0.1649298302598196,0.19554368455324173,1
0.689524235157849,0.14421989663685508,0.23571573135343774,0.38839758047056455,0.18416552623180366,0.19896012916562256,1
0.619443619688992,0.1073063275334083,0.28952530699551804,0.36433967879963575,0.1600168416934576,0.18191830820790003,1
0.6040814451331934,0.16996168858054456,0.2993447116096016,0.3432523998506962,0.14543892863783814,0.11882663910734703,1
0.6862680756600074,0.14674668215391115,0.28460296620084496,0.3740866205888839,0.13985461227984647,0.1522089277202603,1
0.6547645300338752,0.14979576309983123,0.2508563989077883,0.3769390343957211,0.16252692996432694,0.13314512563433797,1
0.6614137380486775,0.1628364929131655,0.24728242080298168,0.3668002157325496,0.10345354807979444,0.11281853107916762,1
0.6070170298783871,0.1082455001747268,0.24687697375853312,0.3169863675652344,0.10080673465002263,0.16376123213559216,1
0.6981058386341223,0.17258384725312703,0.21162904117826675,0.37753150223245446,0.10408819201890751,0.12480776563938276,1
0.6391963384183322,0.17761867252995628,0.26159611448474124,0.3228671204921118,0.1255230700373802,0.11050652703643137,1
0.6367645499871776,0.10579550635857332,0.28787899365757263,0.3086539812494522,0.1775242174484387,0.14604481007170989,1
0.6691299614048374,0.11720716969770459,0.22034985415712646,0.3532405892277928,0.17957243625240274,0.13001989103469958,1
0.6713853922186281,0.13221228952162975,0.29575419450077456,0.3117876519280213,0.15118599790715198,0.1694953392934389,1
0.6500759897997668,0.19999754265906203,0.265828093370735,0.3579146944240777,0.10002380023146319,0.1822298715514134,1
0.6299992670458089,0.1238150195073383,0.28165924821617155,0.39293960287243834,0.19900363051286626,0.18435953342655947,1
0.6170327577847005,0.1414833265380966,0.27342217763778187,0.38528133587642477,0.1261570458642547,0.158648644342125,1
0.6649815258653553,0.11233107613702555,0.2557181298654868,0.37965453650481473,0.13017597314773952,0.18153276292032866,1
0.6593248567151494,0.19953389671467847,0.20798842163743597,0.38699451686288255,0.14483444430930478,0.1707406750253441,1
0.654582061325836,0.11297312386071662,0.26668662005158816,0.3173705380883939,0.12280569901682281,0.16204378581775014,1
0.6128807282678866,0.1775679291490143,0.2026392948348493,0.3465658086737,0.15904757416814258,0.12857275512825833,1
0.6908160427870675,0.18786556000443053,0.26095238824540684,0.3830642783921929,0.10342966459510793,0.1825157396364861,1
0.640901845199783,0.18903341001870336,0.2535263818775761,0.3386479504046415,0.16958083263349724,0.15375221561500255,1
0.6699921635488301,0.12066465254791839,0.23383859985934138,0.3778279347227032,0.18922493322618308,0.1542293962037198,1
0.698418987984971,0.16413520857474634,0.29355315763119794,0.3570116922375876,0.17920023127664983,0.12293245108685047,1
0.6696392996626416,0.18647691054614532,0.2851841794660924,0.3929903842908005,0.18060561650514356,0.14744377445979673,1
0.6697407510011785,0.17227976782472554,0.2779391209615669,0.3470223754568588,0.1973706710526756,0.18514878911587268,1
0.6359532179600124,0.11559812822423293,0.22217688055794974,0.30712059588912327,0.10666867549603931,0.13174920714081417,1
0.6962041406957089,0.14087831846631482,0.2944337546041751,0.30918211730040046,0.1139473974736477,0.156702996398995,1
0.6489939072600086,0.15511880795214994,0.23412883893251274,0.34271478366672603,0.1835555305471477,0.14482451289430867,1
0.6923820584397494,0.16144640267155866,0.27407478130250273,0.3462780974642416,0.18450817098162983,0.19052146841417117,1
0.6737942101419656,0.12136684080082949,0.2149019464633426,0.340679868553438,0.16555037255811955,0.13661967035773495,1
0.6073968929230499,0.1152597694567924,0.2853772885218596,0.39215761520563563,0.19824662166279353,0.16193014546908882,1
0.6284967157181416,0.17543406683800314,0.2774769357293327,0.32460449640986044,0.18307620365277294,0.18677048159484075,1
0.6685898239642576,0.14116987196130737,0.2093439579134391,0.39785501337530654,0.15678958333414778,0.1928464528931555,1
0.6844668183470586,0.14789952478690657,0.29070581206934953,0.3603810588851015,0.18725484983538698,0.12275756092722566,1
0.6481358135865827,0.11205707054247468,0.2786619554038216,0.38722018550668275,0.10590407584097271,0.11567860279715254,1
0.6642041709541294,0.10721335069792932,0.2516210738145438,0.37304738801272214,0.17142838331990162,0.15397269793635712,1
0.6673533828215289,0.11159709169700488,0.2697019407073692,0.34446874598022537,0.1823887945766243,0.13605262942469007,1
0.6681497125962034,0.10310321004805094,0.28443934348169975,0.36678027337155006,0.12100941618985898,0.19323016792825448,1
0.6828149852915911,0.1026145611393729,0.29805940710293977,0.3379431945403095,0.11286754782201146,0.18852118570579313,1
0.6529099390495601,0.13897417744123586,0.2283367950447386,0.387114521250929,0.16881853293143703,0.1892912946176109,1
0.6316971169090398,0.1598309462627501,0.2527531050472934,0.39629188828326045,0.13039907258598754,0.11270654514020885,1
0.6829816254872878,0.12488020033835232,0.22135834477366054,0.33515566312328543,0.14370418449582215,0.12513754951592768,1
0.604892961851842,0.10636699764054791,0.21126265837255537,0.3992088404013183,0.14971570457219896,0.12020158785299451,1
0.620330220482556,0.1297333590271463,0.24784702304584985,0.3237448319338956,0.12121682525757821,0.18359284116300723,1
0.6034580716158263,0.18743420034652772,0.25161649448234913,0.32590402137202923,0.10617641098018869,0.19233809968792498,1
0.6680425334541407,0.14865238739178177,0.27313562022214544,0.3380728709466465,0.1960639767074036,0.17119778592613283,1
0.6098401507661375,0.13557825482283947,0.26104350053903697,0.37860679996602836,0.12085022424049431,0.16265601968983917,1
0.6057249908108763,0.19187820115410967,0.27655766524825975,0.3743292728851032,0.19904345699955364,0.17835236442987684,1
0.6145837799069203,0.1821714254088158,0.24924751755419927,0.3173963612639359,0.17772004476312211,0.16462353749555741,1
0.6442223294331718,0.10967015913004263,0.22866437341602144,0.34378548971405765,0.14997869873121328,0.15568734620714758,1
0.6635497845156357,0.18847645139156327,0.2555769488706778,0.38451476654725036,0.11609967793496237,0.1838656518967134,1
0.6006435849225101,0.10192073504905313,0.2179236892245962,0.38165195927477563,0.18470881489861843,0.12098328699635147,1
0.6138094517562526,0.17663093575475702,0.20843085929374353,0.3338613850178905,0.16082155511891172,0.16893557736448606,1
0.6458064417260011,0.17485570166706105,0.2252514013592198,0.3588261527320292,0.16905823255647467,0.14295036398120908,1
0.6095638878043362,0.16502932789877064,0.2042244831353973,0.33284420424189376,0.13330818373717057,0.13230471298209018,1
0.6117848655086474,0.10273950545728795,0.23771363189184497,0.3261681872501337,0.14872629178056507,0.1672082202114986,1
0.6398672106029485,0.15479199993835624,0.2214720389697881,0.33305638589801734,0.19109471645205522,0.11292766573543149,1
0.6146754432067925,0.19309446641563902,0.20710129819812803,0.36161670536769325,0.12994145848291966,0.1758492178044762,1
0.6210793022101506,0.12066560035990691,0.27482807451278696,0.3748898220439403,0.10963194909015622,0.19009054207691917,1
0.6296931341599199,0.12983578269613683,0.2863615093372645,0.32684845186998707,0.10775273925497497,0.14001469682838616,1
0.611151607044608,0.1651578765124514,0.2824462953038547,0.3635871314001701,0.16340858298737204,0.1533071438451838,1
0.6492952450606472,0.15415371245357104,0.28031793200584587,0.3329032888980068,0.10014587169158753,0.18734722339798562,1
0.665817549352345,0.1053599092929126,0.26550139553478996,0.37970602043187146,0.1093821109096635,0.17626013779698124,1
0.6291985488786989,0.11655913946931969,0.22879474092419386,0.3622206284845905,0.14879751677849806,0.16610917088909427,1
0.6859746155951958,0.19497272647188396,0.2642934231936552,0.3467596358877262,0.1851608304708379,0.16787493998361352,1
0.6971074212259043,0.1887625211552669,0.20077990307435797,0.3647104785719001,0.12356257902051887,0.12838546834279932,1
0.6525975295370615,0.16381368241088035,0.2972093263499114,0.3994566866772855,0.1235302045523461,0.16046817933984575,1
0.6145179425525353,0.1354659696868087,0.2718895860728284,0.3053598551670688,0.11500436359256631,0.14160231484539137,1
0.6128686731064656,0.1488146489577204,0.20135762083401337,0.39649989960518944,0.16017898257152774,0.19247539715121975,1
0.640591621850621,0.1336142491565651,0.24350639770405916,0.33565866463282645,0.1656577260298916,0.15312575334183384,1
0.6020332404620777,0.19640226775330705,0.2564145770234587,0.30282724266617533,0.16802200054308497,0.14947461576432788,1
0.6177068758424095,0.18442932507613347,0.21099966111283902,0.36644905862109173,0.1659555662731082,0.1750225748017451,1
0.6549543018641351,0.19065067427909058,0.20997164942474053,0.32814629487990954,0.19102885924972396,0.18379401427825273,1
0.6297864071760939,0.14381298707699974,0.2806761568516099,0.33721542637658586,0.13240146378664974,0.19122584921244767,1
0.6829966498638118,0.1251737590710569,0.2776616356841801,0.3935138727624045,0.16992294456120588,0.15922300828784386,1
0.6497753770441483,0.13276197979932453,0.25769446820302017,0.32673247894575086,0.14196035336824014,0.13956080091932346,1
0.6090330155776787,0.18308636703643025,0.2320733452969104,0.32047133821786583,0.13351031532622323,0.182363193150406,1
0.6630431213438246,0.16227737908151052,0.27569649472960955,0.3017540875778612,0.1794440637595947,0.15142183374577348,1
0.6564764477364553,0.10162390948032675,0.2979837503271968,0.39828900134050393,0.14881740669370452,0.14351761400931826,1
0.6274071886042901,0.15181777383688,0.24273585573889145,0.35135055172772967,0.16468022354514322,0.11654275644949237,1
0.6701526705352279,0.12059478218274709,0.21791128800933196,0.3885029505348146,0.14242381647066787,0.17626761689454573,1
0.6193786327747947,0.1780983766378059,0.29966110789243044,0.31886111227627484,0.10113027033416028,0.14182716919312396,1
0.6639385390887231,0.16287125430380128,0.2271732788804116,0.32632142059889924,0.15460642478526265,0.181701212647223,1
0.6676585201316503,0.17289126879598696,0.21815169074582225,0.3262752773484985,0.18050012244856461,0.17415805305507437,1
0.691980686975237,0.18645125243067848,0.2660165505211063,0.33785554656513306,0.13746870330758926,0.19957430964118994,1
0.6606028552989821,0.11681558052702735,0.23379672660899722,0.3013568265017759,0.164813943542571,0.1209188102205463,1
0.6952984823737286,0.10679278583559451,0.2710207742666214,0.398131336842597,0.11479252008477557,0.14745915236882323,1
0.6913847805572244,0.135886233792374,0.29333013618928555,0.34564821217578545,0.15589265043380576,0.1485985954973514,1
0.6964770281825774,0.1055289490543929,0.2908508714698146,0.3647704620810757,0.19197279072102857,0.15444809512609442,1
0.6468352445626623,0.17889824686182595,0.2077901039595787,0.3172073853091826,0.1649670643839221,0.18478871139252534,1
0.6120220645118789,0.12123860506898745,0.23691237587960967,0.3685154085938256,0.18551981435843334,0.15515334923558016,1
